INSEE_COM,DENS3,DENS7,SERVICES POUR LES PARTICULIERS,COMMERCES,ENSEIGNEMENT,SANTÉ ET ACTION SOCIALE,TRANSPORTS ET DÉPLACEMENTS,"SPORTS, LOISIRS ET CULTURE",TOURISME,SERVICES PUBLICS,SERVICES GÉNÉRAUX,SERVICES AUTOMOBILES,ARTISANAT DU BÂTIMENT,AUTRES SERVICES,GRANDES SURFACES,COMMERCES ALIMENTAIRES,COMMERCES SPÉCIALISÉS NON-ALIMENTAIRES,ENSEIGNEMENT DU PREMIER DEGRÉ,ENSEIGNEMENT DU SECOND DEGRÉ - PREMIER CYCLE,ENSEIGNEMENT DU SECOND DEGRÉ - SECOND CYCLE,ENSEIGNEMENT SUPÉRIEUR NON-UNIVERSITAIRE,ENSEIGNEMENT SUPÉRIEUR UNIVERSITAIRE,FORMATION CONTINUE,AUTRES SERVICES DE L’ÉDUCATION,ETABLISSEMENTS ET SERVICES DE SANTÉ,FONCTIONS MÉDICALES ET PARAMÉDICALES (À TITRE LIBÉRAL),AUTRES ÉTABLISSEMENTS ET SERVICES À CARACTÈRE SANITAIRE,ACTION SOCIALE POUR PERSONNES ÂGÉES,ACTION SOCIALE POUR ENFANTS EN BAS-ÂGE,ACTION SOCIALE POUR HANDICAPÉS,AUTRES SERVICES D’ACTION SOCIALE,INFRASTRUCTURES DE TRANSPORTS,EQUIPEMENTS SPORTIFS,EQUIPEMENTS DE LOISIRS,EQUIPEMENTS CULTURELS ET SOCIOCULTURELS,TOURISME
26131,3,6,6,0,0,0,0,5,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2
26133,3,6,6,0,1,0,0,1,0,1,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26134,3,7,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26135,3,7,2,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
26136,3,7,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26137,3,7,9,0,0,0,1,2,0,1,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
26138,3,6,30,1,2,2,0,7,0,1,1,0,10,18,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,2,2,0
26139,3,5,49,7,2,43,0,8,1,1,2,4,17,25,1,2,4,2,0,0,0,0,0,0,0,35,2,1,3,2,0,0,6,1,1,1
26140,3,6,13,4,1,2,0,2,0,1,0,0,11,1,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
26141,3,7,6,4,0,0,0,3,0,1,0,0,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
26142,3,7,2,2,0,0,0,5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
26143,3,5,23,2,2,13,0,6,1,2,1,2,11,7,0,2,0,1,1,0,0,0,0,0,1,11,1,0,0,0,0,0,4,1,1,1
26144,3,6,37,8,2,11,0,9,2,1,1,4,20,11,0,5,3,2,0,0,0,0,0,0,0,7,1,1,1,1,0,0,7,1,1,2
26145,3,6,14,2,1,3,0,7,1,1,1,2,6,4,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,1,1
26146,3,5,77,28,1,22,1,15,7,3,2,6,21,45,1,7,20,1,0,0,0,0,0,0,0,17,1,1,3,0,0,1,10,3,2,7
26147,3,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26148,3,5,52,16,1,18,1,10,3,2,3,6,15,26,1,5,10,1,0,0,0,0,0,0,0,6,2,3,3,4,0,1,6,2,2,3
26149,3,5,19,2,1,10,0,7,1,3,1,2,7,6,0,1,1,1,0,0,0,0,0,0,0,8,0,0,2,0,0,0,4,2,1,1
26150,3,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26152,3,7,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26153,3,7,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26154,3,6,8,2,0,2,0,4,0,1,1,0,3,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0
26155,3,6,23,3,1,0,0,3,0,1,1,4,10,7,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
26156,3,5,19,3,1,0,0,4,1,1,1,0,13,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1
26157,3,6,19,5,1,3,0,5,0,2,0,2,9,6,0,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,1,0,0
26159,3,6,3,0,1,0,0,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
26160,2,3,32,4,1,9,1,3,0,1,0,4,22,5,0,3,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,3,0,0,0
26161,3,7,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
26162,3,6,14,4,1,5,0,4,0,1,1,0,7,5,0,1,3,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,1,0
26163,3,7,3,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
26164,3,7,2,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
26165,2,3,238,35,12,86,11,18,1,4,11,44,101,78,1,12,22,7,1,0,0,0,4,0,0,59,4,5,13,5,0,11,16,1,1,1
26166,2,3,141,46,6,44,2,16,1,4,10,22,61,44,3,16,27,5,1,0,0,0,0,0,0,29,3,2,6,1,3,2,11,2,3,1
26167,3,6,23,9,1,19,1,18,1,4,1,1,10,7,1,4,4,1,0,0,0,0,0,0,0,14,1,2,2,0,0,1,12,5,1,1
26168,3,7,17,5,1,9,1,14,5,3,1,1,6,6,0,2,3,1,0,0,0,0,0,0,0,5,1,1,2,0,0,1,8,5,1,5
26169,3,5,55,4,1,18,0,12,4,2,1,17,24,11,0,2,2,1,0,0,0,0,0,0,0,13,1,0,4,0,0,0,9,2,1,4
26170,3,5,53,5,4,22,6,9,0,1,1,6,28,17,0,3,2,3,1,0,0,0,0,0,0,19,1,0,2,0,0,6,8,0,1,0
26171,3,6,8,0,0,1,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26172,3,6,20,0,1,1,0,3,2,1,1,4,8,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2
26173,3,6,17,0,1,8,0,7,0,2,0,0,11,4,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,6,1,0,0
26174,3,5,19,2,1,4,1,1,1,1,1,0,8,9,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,1
26175,3,6,5,0,0,1,0,7,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0
26176,3,5,19,6,2,8,1,8,5,2,1,0,11,5,0,5,1,2,0,0,0,0,0,0,0,6,0,1,1,0,0,1,5,2,1,5
26177,3,5,12,1,1,2,0,5,0,1,1,0,6,4,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,1,0
26178,3,6,8,0,2,1,0,2,1,2,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
26179,3,6,52,5,2,11,0,9,1,2,2,9,21,18,0,3,2,1,1,0,0,0,0,0,0,9,1,0,1,0,0,0,6,2,1,1
26180,3,7,6,1,1,0,0,1,0,1,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26181,3,7,9,2,0,0,0,6,0,1,0,1,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
26182,3,5,36,7,2,18,0,8,2,1,2,3,16,14,0,6,1,2,0,0,0,0,0,0,0,13,1,2,2,0,0,0,6,2,0,2
26183,3,6,24,5,2,8,0,3,4,1,1,2,10,10,0,3,2,2,0,0,0,0,0,0,0,6,0,0,2,0,0,0,2,1,0,4
26185,3,6,17,3,1,1,0,2,3,1,1,2,7,6,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3
26186,3,6,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26188,3,6,31,7,1,13,0,6,1,2,1,2,17,9,0,4,3,1,0,0,0,0,0,0,0,12,0,0,1,0,0,0,3,2,1,1
26189,3,7,4,1,0,1,0,1,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
26190,3,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26191,3,5,77,10,3,30,3,4,1,2,1,9,42,23,0,3,7,3,0,0,0,0,0,0,0,24,1,1,3,1,0,3,4,0,0,1
26192,3,7,3,0,1,0,1,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0
26193,3,6,23,6,1,10,1,17,6,2,1,2,9,9,0,4,2,1,0,0,0,0,0,0,0,7,2,0,1,0,0,1,11,5,1,6
26194,3,7,10,2,1,2,0,2,0,1,0,1,4,4,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
26195,3,7,4,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26196,3,5,23,5,3,15,0,20,0,1,1,0,8,13,0,1,4,1,0,1,0,0,1,0,2,10,0,1,0,2,0,0,19,1,0,0
26197,3,5,78,27,4,50,0,10,3,1,1,6,40,30,3,10,14,4,0,0,0,0,0,0,0,42,1,1,3,3,0,0,8,1,1,3
26198,2,2,1065,486,43,510,9,74,23,9,31,130,409,486,18,136,332,21,6,5,1,1,9,0,24,391,18,15,32,20,10,9,64,2,8,23
26199,3,7,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26200,3,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26201,3,7,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26202,3,6,14,2,1,2,0,1,1,1,0,1,6,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1
26203,3,6,5,0,1,0,0,4,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
26204,3,6,4,0,1,0,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26205,3,7,6,0,0,0,0,2,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
26206,3,5,84,14,3,20,0,9,0,1,4,15,40,24,0,7,7,3,0,0,0,0,0,0,0,17,1,0,2,0,0,0,8,0,1,0
26207,3,7,11,0,4,2,0,5,0,1,1,1,5,3,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,3,1,1,0
26208,3,5,43,6,2,22,0,8,0,1,1,2,25,14,0,1,5,2,0,0,0,0,0,0,1,19,0,0,2,0,0,0,5,1,2,0
26209,3,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26210,3,6,25,3,1,1,0,7,1,1,1,2,16,5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,1,1
26211,3,5,28,8,2,11,1,5,0,1,2,2,9,14,0,6,2,2,0,0,0,0,0,0,0,9,0,0,2,0,0,1,3,1,1,0
26212,3,5,27,5,2,7,1,11,0,2,1,1,15,8,0,1,4,2,0,0,0,0,0,0,0,7,0,0,0,0,0,1,7,3,1,0
26213,3,6,14,2,1,1,0,4,0,2,1,3,1,7,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0
26214,3,7,2,1,0,0,0,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
26215,3,6,13,5,1,9,0,11,5,3,1,1,5,3,0,2,3,1,0,0,0,0,0,0,1,5,0,0,1,2,0,0,7,3,1,5
26216,3,6,24,3,2,1,1,8,0,1,1,3,10,9,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,2,1,0
26217,3,6,5,1,0,1,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26218,2,4,95,16,2,42,6,11,0,2,2,16,51,24,1,3,12,2,0,0,0,0,0,0,0,29,1,4,4,4,0,6,8,1,2,0
26220,2,3,223,91,9,113,3,23,11,6,12,23,82,100,5,29,57,5,1,1,1,0,1,0,12,72,7,7,8,5,2,3,17,4,2,11
26221,3,7,3,1,0,0,0,3,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
26222,3,7,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26223,3,6,10,3,1,1,0,4,0,1,0,2,5,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0
26224,3,6,4,0,1,1,0,2,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
26225,3,6,10,2,1,3,0,4,1,1,0,0,7,2,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,1,0,1
26226,3,6,6,2,1,0,0,2,0,1,0,0,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26227,3,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26228,3,7,3,1,0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
26229,3,7,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
26231,2,4,59,14,2,16,0,5,1,1,1,7,32,18,0,7,7,2,0,0,0,0,0,0,0,8,1,1,4,2,0,0,4,0,1,1
26232,3,6,10,2,1,1,0,7,1,1,1,0,6,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,1,1
26233,3,7,9,1,1,0,0,0,1,1,0,0,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26234,3,6,24,1,1,4,0,4,4,1,1,1,16,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,1,0,4
26235,2,2,332,104,18,117,9,42,8,5,15,50,123,139,7,35,62,10,4,1,0,0,3,0,3,77,6,8,9,11,3,9,37,1,4,8
26236,3,6,12,0,0,1,0,1,1,1,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
26238,3,6,6,2,0,1,0,1,0,1,0,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26239,3,6,1,1,0,1,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0
26240,3,6,6,0,1,0,0,1,0,1,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26241,3,7,7,3,0,0,0,1,2,1,0,0,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
26242,3,7,2,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
26243,3,6,26,9,1,12,0,6,2,1,1,2,17,5,0,8,1,1,0,0,0,0,0,0,1,5,0,0,1,5,0,0,4,2,0,2
26244,3,7,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
26245,3,7,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
26246,3,7,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26247,3,6,7,1,1,0,0,1,0,1,0,1,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26248,3,6,3,0,0,0,0,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2
26249,3,6,21,1,1,4,0,6,1,1,1,1,13,5,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,4,0,1
26250,2,3,98,30,2,15,0,11,1,1,1,14,50,32,1,11,18,2,0,0,0,0,0,0,0,10,1,1,3,0,0,0,10,1,0,1
26251,3,6,21,0,1,0,0,6,0,1,0,2,11,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
26252,2,2,206,66,10,75,5,33,3,1,9,41,85,70,2,26,38,7,1,0,0,0,2,0,0,56,4,3,9,2,1,5,31,0,2,3
26253,3,6,5,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26254,3,7,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26255,3,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26256,3,6,4,0,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
26257,3,6,7,0,1,1,0,5,0,1,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0
26258,3,5,30,7,1,3,0,7,2,2,1,4,14,9,0,4,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,1,2
26259,3,7,5,0,1,0,0,1,0,1,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26261,3,6,13,1,1,7,0,3,1,1,1,0,6,5,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,2,0,1
26262,3,6,10,2,1,13,0,8,2,1,1,1,3,4,0,2,0,1,0,0,0,0,0,0,0,9,0,0,0,4,0,0,7,1,0,2
26263,3,7,4,0,0,1,0,3,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1
26264,3,6,12,3,1,9,1,4,2,2,1,1,3,5,1,0,2,1,0,0,0,0,0,0,0,5,2,1,1,0,0,1,2,1,1,2
26266,3,7,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
26267,3,7,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26268,3,7,4,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26269,3,7,3,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26270,3,6,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26271,2,3,77,13,2,23,0,13,2,1,3,8,46,19,0,6,7,2,0,0,0,0,0,0,0,17,1,2,3,0,0,0,12,0,1,2
26272,3,6,11,0,1,1,0,2,0,1,0,2,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
26273,3,6,18,1,2,3,0,7,1,1,0,0,14,3,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,1,1
26274,3,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26275,3,5,41,5,1,9,2,1,1,1,1,1,21,17,0,4,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,1,0,1
26276,3,6,14,3,1,0,0,4,0,1,1,0,9,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
26277,3,7,2,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26278,3,6,10,0,0,0,0,4,1,1,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
26279,3,7,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
26281,2,2,764,339,42,388,5,100,9,9,30,68,362,295,9,83,247,22,5,6,2,0,7,0,19,281,13,10,38,18,9,5,88,1,11,9
26282,3,6,6,0,0,0,0,3,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
26283,3,7,4,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26284,3,6,6,1,1,2,0,6,0,1,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,1,0
26285,3,7,6,1,0,0,1,1,1,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
26286,3,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26287,3,6,18,1,1,4,0,4,0,1,0,4,8,5,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2,2,0,0
26288,3,6,9,4,2,1,0,8,2,2,1,1,3,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,2
26289,3,5,43,12,2,20,1,13,2,4,1,4,16,18,0,8,4,2,0,0,0,0,0,0,0,16,1,0,3,0,0,1,9,3,1,2
26290,3,7,16,3,1,0,0,9,3,1,1,2,5,7,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3
26291,3,7,4,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
26292,3,7,6,1,1,3,0,2,0,1,1,0,2,2,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0
26293,3,7,6,0,1,1,0,2,1,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
26294,3,6,13,1,1,0,0,3,0,1,0,1,7,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
26295,3,5,30,4,3,8,1,9,0,1,1,5,18,5,0,3,1,3,0,0,0,0,0,0,0,8,0,0,0,0,0,1,6,2,1,0
26296,3,7,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
26298,3,6,10,0,1,0,0,4,0,1,1,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
26299,3,6,3,0,1,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
26300,3,7,1,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
26301,3,5,100,37,5,58,0,20,7,4,6,15,40,35,3,12,22,3,2,0,0,0,0,0,1,36,4,3,8,6,0,0,15,3,2,7
26302,3,6,14,3,1,1,0,3,0,1,0,1,7,5,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0
26303,3,6,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26304,3,7,1,1,1,1,0,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2
26305,3,5,22,4,1,4,0,5,1,1,1,2,14,4,0,3,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,4,1,0,1
26306,3,6,11,6,1,4,0,4,1,1,1,1,6,2,0,3,3,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,3,0,1
26307,3,5,67,23,4,41,2,17,5,3,7,10,25,22,1,8,14,3,1,0,0,0,0,0,3,23,3,5,5,2,0,2,13,2,2,5
26308,3,7,5,0,1,0,0,1,1,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26309,3,7,11,0,1,2,0,4,1,1,1,2,4,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,1
26310,3,7,7,0,0,2,0,0,0,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
26311,3,5,31,10,2,27,0,9,1,2,1,4,19,5,0,5,5,2,0,0,0,0,0,0,0,10,1,2,2,10,2,0,6,2,1,1
26312,3,5,32,2,1,7,1,5,0,1,0,2,15,14,0,0,2,1,0,0,0,0,0,0,0,6,0,0,1,0,0,1,4,1,0,0
26313,2,4,203,39,4,60,4,8,1,2,6,30,109,56,2,15,22,4,0,0,0,0,0,0,0,38,3,4,6,9,0,4,7,0,1,1
26314,3,6,8,0,1,0,0,5,0,1,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0
26315,3,7,8,5,1,4,0,5,2,1,1,0,2,4,0,3,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,2,0,2
26316,3,6,3,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26317,3,5,25,3,1,3,0,6,1,1,1,3,14,6,0,2,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,1,1,1
26318,3,7,2,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
